919990138,LetMeTalk,AppNotize UG (haftungsbeschraenkt),Apple App Store,"iPad, iPhone",Free,2014-10-19,No,"Medical, Education",No,9643,,0.0,0,,0.0
air.com.didacticapps.alexordena,Alex learns to sort,Didactic Apps,Google Store,All,Paid,2014-05-01,No,Educational (Games),No,9535,,0.0,21214,,0.0
com.didacticsapps.premiun2.alexaprendeavestirse,Alex learns how to dress Full,Didactic Apps,Google Store,All,Paid,2014-07-30,No,Educational (Games),No,8011,,0.0,26869,,0.0
506624913,iSEQUENCES,Fundación Planeta Imaginario,Apple App Store,iPad,Paid,2012-05-22,No,"Education, Entertainment",No,7869,,0.0,19907,,0.0
444087388,Touch & Say,Interbots,Apple App Store,iPad,Free,2011-06-30,No,"Education, Entertainment",No,7438,,0.0,0,,0.0
738433768,Expanding Language,"Special Learning, Inc.",Apple App Store,"iPad, iPhone",Paid,2013-11-13,No,"Education, Productivity",No,6539,,0.0,758,,0.0
666462848,Todo Telling Time,"Enuma, Inc.",Apple App Store,"iPad, iPhone",Paid,2013-10-24,No,"Education, Entertainment",Yes,6042,,0.0,20711,,0.0
478527813,Autism Tracker Lite: Track analyze and share ASD daily,"Track & Share Apps, LLC",Apple App Store,"iPad, iPhone",Free,2011-11-17,No,"Medical, Education",No,5714,,0.0,0,,0.0
597343443,爱菜单 HD,彩旦科技,Apple App Store,"iPad, iPhone",Free,2013-02-02,No,"Food & Drink, Business",No,5376,,0.0,0,,0.0
938247956,This for That: Visual Schedules,Center for Autism and Related Disorders,Apple App Store,"iPad, iPhone",Free,2014-11-13,No,"Education, Productivity",No,5320,,0.0,0,,0.0
833885177,Sensory Processing Therapy - tool to help parents manage sensory diet & home programs,SensoryTreat Ltd,Apple App Store,"iPad, iPhone",Free,2014-03-16,Yes,"Medical, Health & Fitness",No,4847,,0.0,896,,0.0
682571868,ChooseIt! Maker 3,Inclusive Technology Ltd,Apple App Store,iPad,Free,2013-09-17,No,"Games, Education, Educational (Games)",No,4749,,0.0,0,,0.0
578206583,ASD Tools,Chestnut Apps,Apple App Store,"iPad, iPhone",Paid,2012-12-10,Yes,"Medical, Education",No,4474,,0.0,3682,,0.0
589392815,Farmface Geo Assistent,HELM-Software,Apple App Store,"iPad, iPhone",Paid,2013-01-04,No,"Business, Productivity",No,4388,,0.0,39063,,0.0
792053961,LocalWind,gian luca muccioli,Apple App Store,"iPad, iPhone",Free,2014-01-09,No,"Utilities, Weather",No,4251,,0.0,0,,0.0
org.greyolltwit.dinohunt,Dinosaur Hunt,Grey Olltwit Educational Software,Google Store,All,Paid,2014-02-06,No,Educational (Games),No,3970,,0.0,3909,,0.0
702790535,Alex learns how to dress,Didactic Apps,Apple App Store,"iPad, iPhone",Free,2013-12-17,Yes,"Education, Health & Fitness",No,3848,,0.0,3218,,0.0
com.forecomm.pacificpeche,Pacific Pêche,ASD INTERNATIONAL,Google Store,All,Free,2015-11-05,No,Shopping,No,3778,,0.0,0,,0.0
487500508,ASD Mobile,Answering Service for Directors,Apple App Store,"iPad, iPhone",Free,2011-12-12,No,"Business, Productivity",No,3643,,0.0,0,,0.0
org.greyolltwit.wordsearch,Word Search,Grey Olltwit Educational Software,Google Store,All,Paid,2014-09-29,No,Educational (Games),No,3526,,0.0,3468,,0.0
932337109,Touch and Speak: Autism Communication Tool and Methods of Speech Development for Kids with Special Needs,Indigo Kids,Apple App Store,iPad,Free,2015-01-08,Yes,"Games, Education, Educational (Games), Family (Games)",No,3429,,0.0,0,,0.0
apphouse.software.autismspeaks,AAC Autism myVoiceCommunicator,AppHouse Software,Google Store,All,Paid,2013-11-14,No,Education,No,3406,,0.0,10601,,0.0
943365400,PictureRoutines,ZelfstandigmetZorg B.V.,Apple App Store,"iPad, iPhone",Free,2014-12-04,No,Health & Fitness,No,3404,,0.0,0,,0.0
it.cumulus.mrasp,RASP Windgrams Viewer,Andrea Barcellona,Google Store,All,Free,2014-08-29,No,Weather,No,3382,,0.0,0,,0.0
883657959,Receptive Colours,Chatterbox,Apple App Store,iPad,Paid,2014-06-06,No,"Education, Utilities",No,3316,,0.0,584,,0.0
907100287,Token Economy,Chatterbox,Apple App Store,iPad,Paid,2014-08-14,No,"Education, Utilities",No,3256,,0.0,2366,,0.0
967040708,This for That: Token Store,Center for Autism and Related Disorders,Apple App Store,"iPad, iPhone",Free,2015-03-04,No,"Education, Productivity",No,2849,,0.0,0,,0.0
asdstart.palleinrete2014,Palle In Rete Calcio,Asd Start SS,Google Store,All,Free,2014-09-22,No,Sports,No,2751,,0.0,0,,0.0
575608215,Clicker Docs,Crick Software,Apple App Store,iPad,Paid,2012-12-12,No,Education,Yes,2692,,0.0,54639,,0.0
com.sensorytreat.sensorytreat,Sensory Processing Therapy,SensoryTreat,Google Store,All,Free,2014-08-29,Yes,Medical,No,2515,,0.0,1991,,0.0
962149585,ASD March,Sherpa Solutions,Apple App Store,"iPad, iPhone",Free,2015-02-16,No,Business,No,2493,,0.0,0,,0.0
com.CurlyHair.EmotionCardsGame.android,The CHP Emotion Card Game,Alis Rowe,Google Store,All,Paid,2014-09-12,No,Casual (Games),No,2429,,0.0,7805,,0.0
pel.rde.heephong,語你同行,協康會 Heep Hong Society,Google Store,All,Free,2013-07-03,No,Education,No,2244,,0.0,0,,0.0
571888963,AbaPlanet,Fundación Planeta Imaginario,Apple App Store,iPad,Free,2013-07-29,Yes,Education,No,2210,,0.0,0,,0.0
348576875,Stories2Learn,MDR,Apple App Store,"iPad, iPhone",Paid,2010-01-05,No,"Education, Lifestyle",Yes,2082,,0.0,18879,,0.0
com.dhomes.steel,[steel shapes] - AISC,David Homes,Google Store,All,Paid,2013-07-26,No,Books and Reference,No,2029,,0.0,7905,,0.0
com.mgl.LocalWind,LocalWind,M.G.L.67,Google Store,All,Free,2014-08-29,No,Weather,No,2009,,0.0,0,,0.0
891557591,Children with Autism & Disability – a parent guide,Raising Children Network,Apple App Store,"iPad, iPhone",Free,2014-06-26,No,Education,No,1991,,0.0,0,,0.0
320954171,[steel shapes],David Homes,Apple App Store,"iPad, iPhone",Paid,2009-07-07,No,"Reference, Education",No,1956,,0.0,6735,,0.0
org.greyolltwit.numberlines,Number Lines,Grey Olltwit Educational Software,Google Store,All,Paid,2014-06-17,No,Educational (Games),No,1954,,0.0,1932,,0.0
693895523,minminミエル,ASD Corporation,Apple App Store,iPad,Free,2013-09-12,No,"Health & Fitness, Lifestyle",No,1788,,0.0,0,,0.0
com.ik.autism_rfc1034identifier,Touch and Speak: Autism AAC,Indigo Kids,Google Store,All,Free,2014-12-17,Yes,Educational (Games),No,1782,,0.0,1054,,0.0
com.pd.gsapro,GSA PRO,Perception Digital Limited,Google Store,All,Free,2014-08-29,No,Sports,No,1764,,0.0,0,,0.0
684205760,Ola Mundo Messenger - Safe chat for non-verbal kids,Ola Mundo,Apple App Store,"iPad, iPhone",Free,2013-11-09,Yes,"Education, Social Networking",No,1743,,0.0,0,,0.0
715822409,Autistic Spectrum Digest,Shan Williams,Apple App Store,"iPad, iPhone",Paid,2013-10-15,Yes,"Magazines & Newspapers, Lifestyle",No,1726,,0.0,610,,0.0
686934049,Voice Meter Pro,Peter Andrews,Apple App Store,"iPad, iPhone",Paid,2013-08-18,No,"Games, Education",No,1698,,0.0,2924,,0.0
489558243,Little Red Riding Hood - The Interactive Story,ASD Soft,Apple App Store,"iPad, iPhone",Paid,2011-12-18,No,"Books, Entertainment",No,1681,,0.0,1099,,0.0
580776079,語你同行,協康會,Apple App Store,iPad,Free,2012-12-10,No,Education,No,1678,,0.0,0,,0.0
org.greyolltwit.addersnladders,ADDers and Ladders,Grey Olltwit Educational Software,Google Store,All,Paid,2014-09-09,No,Board (Games),No,1665,,0.0,1539,,0.0
488600306,My Day With WH Words - A Social Story and Beginning Speech Tool,Touch Autism,Apple App Store,"iPad, iPhone",Paid,2011-12-21,No,"Education, Lifestyle",No,1647,,0.0,3276,,0.0
565022507,Go Go Games,"Go Go Games Studios, LLC",Apple App Store,iPad,Paid,2012-10-04,No,"Games, Education, Educational (Games)",Yes,1602,,0.0,4255,,0.0
376788010,[steel shapes] hd,David Homes,Apple App Store,iPad,Paid,2010-06-22,No,"Reference, Education",No,1576,,0.0,5222,,0.0
com.nihill.hemocalc,CathCalc,Michael Nihill,Google Store,All,Paid,2012-05-11,No,Medical,No,1574,,0.0,2947,,0.0
487364947,iTouchiLearn Feelings for Preschool Kids,Staytoooned,Apple App Store,"iPad, iPhone",Paid,2011-12-15,No,"Games, Education, Educational (Games)",No,1561,,0.0,2009,,0.0
org.greyolltwit.hangman,Hangman,Grey Olltwit Educational Software,Google Store,All,Paid,2014-05-15,No,Educational (Games),No,1537,,0.0,1437,,0.0
467303313,Autism 5-Point Scale EP,Minnesota Governor's Council on Developmental Disabilities,Apple App Store,"iPad, iPhone",Free,2011-10-05,No,"Education, Health & Fitness",No,1531,,0.0,0,,0.0
528569793,Communicate Easy - Autism App for iPad for Special Needs Communication,Pluja Apps Limited,Apple App Store,iPad,Paid,2012-07-17,No,"Medical, Education",No,1527,,0.0,4161,,0.0
1004394287,Deluxe Me,Elastic Stone GmbH & Co. KG,Apple App Store,"iPad, iPhone",Paid,2015-09-11,Yes,"Music, Entertainment",No,1525,,0.0,57,,0.0
686982582,Brainy Skills Synonyms and Antonyms,"A Brainy Choice, Inc.",Apple App Store,"iPad, iPhone",Paid,2013-08-14,No,"Games, Trivia (Games), Education, Educational (Games)",No,1457,,0.0,1010,,0.0
976601528,Absolute Five,ASD Absolute Five,Apple App Store,"iPad, iPhone",Free,2015-03-20,No,Sports,No,1419,,0.0,0,,0.0
513342158,SIGN Autism Patient Guide,SIGN Executive,Apple App Store,"iPad, iPhone",Free,2012-03-30,No,"Medical, Reference",No,1376,,0.0,0,,0.0
com.absolute5.it,Absolute Five,ASD Absolute Five,Google Store,All,Free,2015-03-19,No,Sports,No,1352,,0.0,0,,0.0
1020290425,Autism Therapy with MITA,ImagiRation LLC,Apple App Store,"iPad, iPhone",Free,2015-09-12,No,"Games, Education, Educational (Games), Word (Games)",No,1348,,0.0,0,,0.0
338997585,ASD Poker,ASD Soft,Apple App Store,"iPad, iPhone",Paid,2009-11-14,No,"Games, Casino (Games), Card (Games), Entertainment",No,1318,,0.0,897,,0.0
902853399,ASD Unit Converter,Kyin Lin,Apple App Store,"iPad, iPhone",Free,2014-07-30,No,Education,No,1235,,0.0,0,,0.0
523056642,Emotion Detective,InGenius Labs / Brooke Purslowe Psychology,Apple App Store,iPad,Paid,2012-05-13,No,Education,No,1235,,0.0,5604,,0.0
911687667,minminミエルV,ASD Corporation,Apple App Store,iPad,Free,2014-09-22,No,"Health & Fitness, Lifestyle",No,1159,,0.0,0,,0.0
578945274,My First Voice 2.i,"Special Learning, Inc.",Apple App Store,iPad,Paid,2012-11-20,No,Education,No,1127,,0.0,126,,0.0
923797038,Behavior Buddy,Caleb Gomer,Apple App Store,iPad,Free,2015-02-23,No,"Education, Utilities",No,1107,,0.0,0,,0.0
1013997348,ASD August,Sherpa Solutions,Apple App Store,"iPad, iPhone",Free,2015-07-08,No,Business,No,1043,,0.0,0,,0.0
382299134,iШашлык,ASD Soft,Apple App Store,"iPad, iPhone",Paid,2010-07-29,No,"Food & Drink, Lifestyle",No,1043,,0.0,678,,0.0
827420475,Problem Solving Kit – Lite version,協康會,Apple App Store,iPad,Free,2014-03-02,No,"Games, Education, Educational (Games), Family (Games)",No,1039,,0.0,0,,0.0
com.greyolltwit.tidyup,Tidy Up,Grey Olltwit Software,Google Store,All,Free,2014-07-21,No,Educational (Games),No,999,,0.0,0,,0.0
768732206,Happy Geese Full,Appically,Apple App Store,iPad,Paid,2013-12-29,No,"Games, Education, Dice (Games), Family (Games)",No,965,,0.0,1958,,0.0
ox.app,Oxbridge Academy,ASD Solutions,Google Store,All,Free,2014-12-18,No,Education,No,934,,0.0,0,,0.0
478225574,Autism Tracker Pro: Track analyze and share ASD daily,"Track & Share Apps, LLC",Apple App Store,"iPad, iPhone",Paid,2011-11-17,No,"Medical, Education",Yes,932,,0.0,6473,,0.0
574727556,EiMSIG® Info App,ASD Online Marketing UG,Apple App Store,"iPad, iPhone",Free,2012-11-07,No,"Business, Productivity",No,920,,0.0,0,,0.0
915671291,ASDS Quest,Anzu,Apple App Store,iPad,Free,2014-10-29,No,"Medical, Education",No,863,,0.0,0,,0.0
573031691,Picture Me Calm - A visual schedule tool for children with special needs,"Awesometistic, LLC",Apple App Store,"iPad, iPhone",Paid,2012-11-02,No,"Education, Productivity",No,824,,0.0,1706,,0.0
324553636,Teremok,ASD Soft,Apple App Store,"iPad, iPhone",Paid,2009-08-04,No,"Education, Books",No,777,,0.0,512,,0.0
487295341,My First Voice,"Special Learning, Inc.",Apple App Store,"iPad, iPhone",Paid,2011-12-12,No,"Education, Productivity",No,744,,0.0,112,,0.0
690783098,MD Resource,"W. L. Gore & Associates, Inc.",Apple App Store,"iPad, iPhone",Free,2013-11-15,No,Medical,No,740,,0.0,0,,0.0
527130517,ABA Problem Solving - Which Doesn't Belong Game,Optiqal,Apple App Store,"iPad, iPhone",Paid,2012-05-16,No,"Medical, Education",No,733,,0.0,1009,,0.0
457539171,iModeling - Skills for Autism Spectrum Disorder,Autism SA,Apple App Store,"iPad, iPhone",Paid,2011-08-29,No,"Education, Utilities",No,717,,0.0,4926,,0.0
413679118,ReetsDryCalc - Reets Drying Psychrometric,"Reets Drying Systems, LLC",Apple App Store,"iPad, iPhone",Free,2011-01-13,No,Productivity,No,692,,0.0,0,,0.0
480901185,In My Own World,Apptology,Apple App Store,"iPad, iPhone",Free,2011-11-21,No,"Education, Books",No,658,,0.0,0,,0.0
410530334,Smurks,Iconicast LLC,Apple App Store,"iPad, iPhone",Free,2010-12-21,No,"Medical, Social Networking",No,632,,0.0,0,,0.0
com.asdcreative.urfalikardesler,Urfalı Kardeşler,ASD Creative Corp.,Google Store,All,Free,2015-10-05,No,Shopping,No,618,,0.0,0,,0.0
895324972,JS3D HD,ESHOWPRO Inc,Apple App Store,iPad,Free,2014-07-09,No,Business,No,595,,0.0,0,,0.0
883672660,Receptive Labels,Chatterbox,Apple App Store,iPad,Paid,2014-06-06,No,"Education, Utilities",No,583,,0.0,1871,,0.0
862363656,Alex learns to sort,Didactic Apps,Apple App Store,"iPad, iPhone",Paid,2014-05-01,No,"Medical, Education",No,541,,0.0,713,,0.0
954539688,This for That: Visual Timer,Center for Autism and Related Disorders,Apple App Store,"iPad, iPhone",Free,2015-01-08,No,"Education, Productivity",No,534,,0.0,28,,0.0
630888263,3D Road Map to ASD & VSD,Dahku Creations,Apple App Store,iPad,Paid,2013-04-09,No,"Medical, Education",No,508,,0.0,3686,,0.0
783003078,Developmental Medicine & Child Neurology,Wiley Publishing,Apple App Store,"iPad, iPhone",Free,2014-01-12,No,"Education, Magazines & Newspapers",No,494,,0.0,0,,0.0
825283172,Problem Solving Kit,協康會,Apple App Store,iPad,Paid,2014-03-12,No,"Games, Education, Educational (Games), Family (Games)",No,471,,0.0,140,,0.0
686963447,Brainy Skills Homophones,"A Brainy Choice, Inc.",Apple App Store,"iPad, iPhone",Paid,2013-08-14,No,"Games, Trivia (Games), Education, Educational (Games)",No,461,,0.0,314,,0.0
960663442,LRHA ASD - Lazio Reining,Data Elite Sas,Apple App Store,"iPad, iPhone",Free,2015-02-05,No,"News, Business",No,458,,0.0,0,,0.0
639344108,Bolt Design - Shear Tension and Bearing Strength per AISC Specification,Frederico Bueno,Apple App Store,"iPad, iPhone",Paid,2013-04-28,No,"Reference, Productivity",No,458,,0.0,1228,,0.0
538401363,TouchT Pro ©,ASD Soft,Apple App Store,"iPad, iPhone",Paid,2012-07-06,No,"Games, Strategy (Games), Puzzle (Games)",No,451,,0.0,613,,0.0
org.greyolltwit.britishhistory,British History,Grey Olltwit Educational Software,Google Store,All,Paid,2014-02-12,No,Educational (Games),No,444,,0.0,410,,0.0
836487438,語你同行Lite,協康會,Apple App Store,iPad,Free,2014-04-01,No,Education,No,443,,0.0,0,,0.0
928827085,ABA Timer,Chatterbox,Apple App Store,iPad,Paid,2014-10-21,No,"Education, Utilities",No,441,,0.0,828,,0.0
com.lorenzomoreno.pictogramagenda,PictogramAgenda,Lorenzo Moreno,Google Store,All,Free,2015-03-10,No,Education,No,440,,0.0,0,,0.0
523059845,Learning to Read with Byron - Visual Tracking Lite,Section 31 Pty Ltd,Apple App Store,iPad,Free,2012-08-07,Yes,"Games, Education, Educational (Games)",No,402,,0.0,0,,0.0
com.twoandtwo.rcnaad,Autism & Disability,Raising Children Network,Google Store,All,Free,2014-07-15,No,Education,No,398,,0.0,0,,0.0
472099105,Cantilevered CMU Retaining Walls,Jamoke Innovations LLC,Apple App Store,"iPad, iPhone",Paid,2011-10-15,No,"Productivity, Utilities",No,395,,0.0,2769,,0.0
com.bdfihggggf.edhbdfihggggf,Autism World Magazine,MagsWest Publishing Pty. Ltd.,Google Store,All,Free,2014-08-26,Yes,News and Magazines,No,389,,0.0,0,,0.0
com.locomotivelabs.tellingtime,Todo Telling Time,Enuma,Google Store,All,Paid,2014-05-15,No,Education,No,389,,0.0,1727,,0.0
asdstart.palleinretegold,Palle In Rete Calcio 2015/16,Asd Start SS,Google Store,All,Paid,2015-09-23,No,Sports,No,348,,0.0,787,,0.0
979368178,Motor Drive Matrix,Toshiba International Corporation,Apple App Store,"iPad, iPhone",Free,2015-04-13,No,"Reference, Catalogs",No,346,,0.0,0,,0.0
370402196,Battlefield Moon,ASD Soft,Apple App Store,"iPad, iPhone",Paid,2010-05-05,No,"Games, Action (Games), Strategy (Games)",No,334,,0.0,22,,0.0
asdstart.palleinretecalcio,Palle In Rete - Partner Calcio,Asd Start SS,Google Store,All,Free,2015-09-17,No,Sports,No,328,,0.0,0,,0.0
971262501,Build Compound Words,Jack Apps Education,Apple App Store,iPad,Paid,2015-03-13,No,Education,No,311,,0.0,45,,0.0
com.conduit.app_32c15060500a4409bdff99ba150b80ab.app,Calcio Amatoriale,Villa Ferri League,Google Store,All,Free,2015-07-01,No,Sports,No,308,,0.0,0,,0.0
334676496,Porridge from Axe,ASD Soft,Apple App Store,"iPad, iPhone",Free,2009-10-20,No,"Education, Books",No,302,,0.0,208,,0.0
org.greyolltwit.simon,Simon,Grey Olltwit Educational Software,Google Store,All,Paid,2014-05-15,No,Educational (Games),No,278,,0.0,212,,0.0
502219251,Work System (Autism),Visual Edvantage,Apple App Store,"iPad, iPhone",Paid,2012-02-18,No,"Education, Utilities",No,278,,0.0,184,,0.0
org.greyolltwit.matchup,Match Up,Grey Olltwit Educational Software,Google Store,All,Paid,2014-10-02,No,Educational (Games),No,276,,0.0,188,,0.0
org.greyolltwit.alphabetsoup,Alphabet Soup,Grey Olltwit Educational Software,Google Store,All,Paid,2014-02-19,No,Educational (Games),No,262,,0.0,230,,0.0
833434155,Match & Find – Activities to Develop Memory & Matching Skills for Special Needs,Special iApps,Apple App Store,iPad,Paid,2014-03-20,No,Education,No,260,,0.0,1373,,0.0
523047834,Learning to Read with Byron - Visual Constancy Lite,Section 31 Pty Ltd,Apple App Store,iPad,Free,2012-08-07,Yes,"Games, Education, Educational (Games)",No,256,,0.0,0,,0.0
496893421,TouchT,ASD Soft,Apple App Store,iPad,Paid,2012-01-31,No,"Games, Strategy (Games), Puzzle (Games), Entertainment",No,249,,0.0,51,,0.0
426168181,New Oasis Poker,ASD Soft,Apple App Store,iPad,Free,2011-03-23,No,"Games, Casino (Games), Card (Games), Entertainment",No,246,,0.0,0,,0.0
463344117,Custom Boards- Premium,Smarty Ears,Apple App Store,iPad,Paid,2011-10-05,No,"Medical, Education",No,241,,0.0,8109,,0.0
org.greyolltwit.picturepairs,Picture Pairs,Grey Olltwit Educational Software,Google Store,All,Paid,2014-06-07,No,Educational (Games),No,232,,0.0,166,,0.0
478369169,Montessori Approach to Zoology - The Animal Kingdom (Vertebrates) HD,Rantek Inc.,Apple App Store,iPad,Paid,2011-11-11,No,"Games, Education, Educational (Games), Puzzle (Games)",No,230,,0.0,439,,0.0
691960140,Learning to Read with Byron - Visual Tracking,Section 31 Pty Ltd,Apple App Store,iPad,Paid,2013-09-01,No,"Games, Education",No,226,,0.0,306,,0.0
org.greyolltwit.tidyup,Tidy Up,Grey Olltwit Educational Software,Google Store,All,Paid,2014-06-24,No,Educational (Games),No,223,,0.0,141,,0.0
1028937907,``` 2015 ``` AAA Aace Educational Solar System Puzzle Game ASD,Marcelo Domingues,Apple App Store,"iPad, iPhone",Free,2015-08-17,No,"Games, Educational (Games), Puzzle (Games), Entertainment",No,204,,0.0,0,,0.0
org.greyolltwit.goopla,Goopla Number Bonds,Grey Olltwit Educational Software,Google Store,All,Paid,2014-03-20,No,Educational (Games),No,201,,0.0,143,,0.0
727360958,VAST Autism 1 - Core (Portuguese BR),SpeakinMotion,Apple App Store,"iPad, iPhone",Paid,2013-10-30,No,"Medical, Education",No,193,,0.0,676,,0.0
564754337,iAskU,Aptitude Agency Ltd,Apple App Store,"iPad, iPhone",Paid,2012-11-20,Yes,"Education, Lifestyle",No,191,,0.0,665,,0.0
com.sega.bluerss,Autismo News,Neocogita srl,Google Store,All,Free,2013-11-04,No,Medical,No,188,,0.0,0,,0.0
com.asdcreative.yurtbayseramik,Yurtbay Seramik,ASD Creative Corp.,Google Store,All,Free,2015-07-11,No,Business,No,185,,0.0,0,,0.0
981882038,ASD Aquaria,Gabriele Manieri,Apple App Store,"iPad, iPhone",Free,2015-04-11,No,Sports,No,184,,0.0,0,,0.0
com.conduit.app_cfde2a69e8ec4d49917206a5f275ba28.app,Asperger Child,Janelle Wall,Google Store,All,Paid,2015-05-04,No,Education,No,184,,0.0,347,,0.0
724845890,CUS Bologna,Makeitapp s.r.l.,Apple App Store,"iPad, iPhone",Free,2013-10-24,No,"Education, Sports",No,183,,0.0,0,,0.0
com.handholdadaptive.iprompts,iPrompts® - ASD Visual Support,"HandHold Adaptive, LLC",Google Store,All,Paid,2012-05-24,No,Education,No,179,,0.0,1679,,0.0
425392109,Pic a Word,"Red Mountain Labs, Inc.",Apple App Store,iPad,Free,2011-03-17,No,Education,No,175,,0.0,0,,0.0
com.uvigo.gti.PictoDroidLite,PictoDroid Lite,accegal,Google Store,All,Free,2014-05-30,No,Education,No,163,,0.0,0,,0.0
com.card.tokenboard,This for That: Token Board,Center for Autism and Related Disorders,Google Store,All,Paid,2015-02-19,No,Education,No,162,,0.0,141,,0.0
com.health.kmfunding,Kilometre Funding,Exercise Rewards PTY LTD,Google Store,All,Paid,2015-02-15,No,Health and Fitness,No,155,,0.0,296,,0.0
com.pd.golfapp,GSA LITE,Perception Digital Limited,Google Store,All,Free,2012-06-08,No,Sports,No,154,,0.0,0,,0.0
com.card.visualschedules,This for That:Visual Schedules,Center for Autism and Related Disorders,Google Store,All,Paid,2015-01-13,No,Education,No,152,,0.0,149,,0.0
961408546,Asperger Child,Janelle Wall,Apple App Store,"iPad, iPhone",Paid,2015-03-08,No,Education,No,144,,0.0,182,,0.0
721911239,Learn with Rufus: Emotions,"Rufus Robot, Inc.",Apple App Store,"iPad, iPhone",Paid,2013-10-20,No,"Games, Education, Educational (Games)",No,144,,0.0,497,,0.0
566257941,Maths With Byron: Times Tables Lite,Section 31 Pty Ltd,Apple App Store,iPad,Free,2012-10-19,No,"Games, Education, Educational (Games)",No,142,,0.0,0,,0.0
org.greyolltwit.tellthetime,Tell The Time,Grey Olltwit Educational Software,Google Store,All,Paid,2014-09-27,No,Educational (Games),No,141,,0.0,69,,0.0
832651985,Termotic,tapp Ingenieria,Apple App Store,iPad,Paid,2014-03-10,No,"Games, Education, Educational (Games), Family (Games)",No,141,,0.0,92,,0.0
449076204,iHowTo-Book,Kensei Ikeda,Apple App Store,"iPad, iPhone",Free,2011-07-18,No,"Education, Books",No,140,,0.0,0,,0.0
959391402,Arca Milano,App4SportsClub,Apple App Store,"iPad, iPhone",Free,2015-01-26,No,Sports,No,139,,0.0,0,,0.0
air.App2Kids.PreguntasBasicas,Autism. Basic Questions,App2Kids,Google Store,All,Paid,2013-11-19,No,Education,No,135,,0.0,230,,0.0
526326410,ABA Problem Solving - Same or Different Game,Optiqal,Apple App Store,"iPad, iPhone",Paid,2012-05-16,No,"Medical, Education",No,134,,0.0,184,,0.0
495844519,Action for Singapore Dogs,Jam Factory Pte. Ltd.,Apple App Store,"iPad, iPhone",Free,2012-01-25,No,Lifestyle,No,133,,0.0,0,,0.0
