430807527,123 Kids Fun PUZZLE GREEN Free - Top Educational Slide Puzzle Games for Toddlers and Preschoolers,RosMedia,Apple App Store,"iPad, iPhone",Free,2011-04-15,Yes,"Games, Educational (Games), Entertainment, Family (Games)",Yes,9136,,0.0,11547,,0.0
1020406193,Pig Holiday Preschool Games - Free,Kasim Qureshi,Apple App Store,"iPad, iPhone",Free,2015-07-24,Yes,"Games, Music (Games), Education, Educational (Games)",No,8791,,0.0,2907,,0.0
967074124,Math Word Problems -  Step by Step,Janine Toole,Apple App Store,"iPad, iPhone",Free,2015-03-04,Yes,"Games, Education, Educational (Games)",No,8556,,0.0,0,,0.0
634875415,Perk Search,Jutera,Apple App Store,"iPad, iPhone",Free,2013-04-19,No,"Reference, Utilities",No,8394,,0.0,0,,0.0
491119568,Clinical Scales,"UBM Medica, LLC",Apple App Store,"iPad, iPhone",Free,2012-01-11,No,Medical,No,8265,,0.0,0,,0.0
957106746,Peppy Pals Beach - Friendship Adventure,Peppy Pals AB,Apple App Store,"iPad, iPhone",Free,2015-02-09,No,"Education, Entertainment",No,8106,,0.0,4305,,0.0
647207362,I learn cursive writing (lite) - Audio visual & verbal method,Jean-Laurent de Morlhon,Apple App Store,"iPad, iPhone",Free,2013-05-17,No,Education,No,8080,,0.0,0,,0.0
495565736,Autimo - Educational game on the emotions,AUTICIEL,Apple App Store,"iPad, iPhone",Free,2012-04-02,Yes,"Education, Entertainment",No,7979,,0.0,881,,0.0
491925436,FindMe(Autism),Tigerface Games,Apple App Store,"iPad, iPhone",Free,2012-01-05,Yes,"Games, Education, Educational (Games), Family (Games)",No,7747,,0.0,0,,0.0
444087388,Touch & Say,Interbots,Apple App Store,iPad,Free,2011-06-30,No,"Education, Entertainment",No,7438,,0.0,0,,0.0
583174107,Puzzle Spelling Words for Toddlers Autism & Special Needs,Touch Autism,Apple App Store,iPad,Free,2012-12-19,Yes,"Games, Education, Educational (Games)",No,7340,,0.0,0,,0.0
492631520,Autism Asperger's Digest,Future Horizons,Apple App Store,"iPad, iPhone",Free,2012-01-10,Yes,"Education, Magazines & Newspapers",No,7128,,0.0,38561,,0.0
742278191,Talk Around It Home FREE   (Speech & Language Therapy App),Neuro Hero Limited,Apple App Store,"iPad, iPhone",Free,2013-11-20,No,"Medical, Health & Fitness",No,7093,,0.0,0,,0.0
927850079,Autism iHelp – Yes & No Questions,John Talavera,Apple App Store,iPad,Free,2014-11-13,Yes,Education,No,6880,,0.0,0,,0.0
733948395,Autism Awareness - Detect early signs of autism find nearby autism treatment centers and support groups. Explore Autism related books journals apps on Web Youtube and other social media. Share with Facebook Twitter Pinterest and Instagram.,Blue Eyes Innovation LLC,Apple App Store,"iPad, iPhone",Free,2013-12-06,No,"Medical, Education",No,6870,,0.0,0,,0.0
863344516,Fast ForWord Reading,Scientific Learning Corporation,Apple App Store,iPad,Free,2014-05-01,No,Education,No,6792,,0.0,0,,0.0
956768332,MemoAssist FREE,Hart Designs,Apple App Store,"iPad, iPhone",Free,2015-01-13,Yes,"Productivity, Utilities",No,6659,,0.0,3954,,0.0
944180792,Plazma,Sensory Apps Ltd,Apple App Store,"iPad, iPhone",Free,2015-02-25,No,"Medical, Education",No,6398,,0.0,0,,0.0
731742821,FluencyCoach,"Janus Development Group, Inc.",Apple App Store,"iPad, iPhone",Free,2013-11-01,No,"Medical, Health & Fitness",No,6341,,0.0,0,,0.0
896358871,StepByStep Sequencing Steps And Assessment For Adults and Kids With Special Needs Free Version by SOAR Therapy,"Soar Therapy, LLC",Apple App Store,iPad,Free,2014-09-16,Yes,"Education, Health & Fitness",No,6184,,0.0,0,,0.0
839564003,Autism & PDD Picture Stories & Language Activities Social Skills with Friends LITE,Linguisystems,Apple App Store,iPad,Free,2014-03-18,No,Education,No,6092,,0.0,0,,0.0
478527813,Autism Tracker Lite: Track analyze and share ASD daily,"Track & Share Apps, LLC",Apple App Store,"iPad, iPhone",Free,2011-11-17,No,"Medical, Education",No,5714,,0.0,0,,0.0
682260594,iOT Session,Covington Enterprises Unlimited,Apple App Store,iPad,Free,2013-08-05,No,"Medical, Education",No,5621,,0.0,0,,0.0
663531366,Perk Web Browser - Get rewards when you surf shop and discover the web,Jutera,Apple App Store,"iPad, iPhone",Free,2013-07-06,No,"Productivity, Utilities",No,5510,,0.0,0,,0.0
959311859,Valentine’s Princess Preschool Daycare - Free Educational Games for kids & Toddlers to teach Counting Numbers Colors Alphabet and Shapes!,Kasim Qureshi,Apple App Store,"iPad, iPhone",Free,2015-01-30,Yes,"Games, Education, Educational (Games), Family (Games)",No,5409,,0.0,0,,0.0
890057527,Autism Learning Games: Camp Discovery Pro,Center for Autism and Related Disorders,Apple App Store,"iPad, iPhone",Free,2014-07-02,No,"Games, Education, Educational (Games), Family (Games)",No,5341,,0.0,2731,,0.0
938247956,This for That: Visual Schedules,Center for Autism and Related Disorders,Apple App Store,"iPad, iPhone",Free,2014-11-13,No,"Education, Productivity",No,5320,,0.0,0,,0.0
1000660311,Speech Therapy Apraxia Articulation Word FlashCards,Rahul Ner,Apple App Store,"iPad, iPhone",Free,2015-08-13,Yes,"Medical, Education",No,5085,,0.0,990,,0.0
330237672,SymTrend,"SymTrend, Inc.",Apple App Store,"iPad, iPhone",Free,2009-09-17,No,"Medical, Health & Fitness",No,4997,,0.0,0,,0.0
692759940,Vaccines on the Go: What You Should Know,The Children's Hospital of Philadelphia,Apple App Store,"iPad, iPhone",Free,2013-08-30,No,"Medical, Health & Fitness",No,4862,,0.0,0,,0.0
833885177,Sensory Processing Therapy - tool to help parents manage sensory diet & home programs,SensoryTreat Ltd,Apple App Store,"iPad, iPhone",Free,2014-03-16,Yes,"Medical, Health & Fitness",No,4847,,0.0,896,,0.0
684219290,Memory Match - Food,Abuzz D.O.O.,Apple App Store,"iPad, iPhone",Free,2013-09-06,No,"Games, Education, Educational (Games)",No,4763,,0.0,0,,0.0
682571868,ChooseIt! Maker 3,Inclusive Technology Ltd,Apple App Store,iPad,Free,2013-09-17,No,"Games, Education, Educational (Games)",No,4749,,0.0,0,,0.0
1019190323,DayCape - Daily visual planning,Daimonic Creations AB,Apple App Store,"iPad, iPhone",Free,2015-07-27,No,"Education, Productivity",No,4703,,0.0,0,,0.0
804717144,Shapes for Kids (Geometry Flashcards for Kindergarten Teachers and Students) Increase IQ Develop Cognitive Skills in Autism for autistic children,Naveed Abbas,Apple App Store,"iPad, iPhone",Free,2014-04-25,Yes,"Education, Books",No,4641,,0.0,33,,0.0
745163969,Shapes mosaic puzzle basic 4 kids HD - first educational craft game for preschool children,Abuzz D.O.O.,Apple App Store,iPad,Free,2014-03-03,Yes,"Games, Education, Puzzle (Games), Family (Games)",No,4568,,0.0,0,,0.0
896838914,Fast ForWord Literacy,Scientific Learning Corporation,Apple App Store,iPad,Free,2014-07-21,No,Education,No,4510,,0.0,0,,0.0
373334470,Picaa,Alvaro Fernandez,Apple App Store,"iPad, iPhone",Free,2010-05-22,No,"Games, Education, Educational (Games)",No,4496,,0.0,0,,0.0
991574826,Frozen Preschooler Daycare -  Help mommy and dad with teaching the newborn kids ( 2 yrs + ),Kasim Qureshi,Apple App Store,"iPad, iPhone",Free,2015-05-18,Yes,"Games, Music (Games), Educational (Games), Education",No,4488,,0.0,0,,0.0
626159460,Time In: Smart timer to visualize the passage of time,AUTICIEL,Apple App Store,"iPad, iPhone",Free,2013-04-16,Yes,"Education, Utilities",No,4449,,0.0,1116,,0.0
879920250,I learn writing number lite- Audio visual & verbal method,Jean-Laurent de Morlhon,Apple App Store,"iPad, iPhone",Free,2014-05-22,No,Education,No,4389,,0.0,0,,0.0
593771706,AAC Text to Speech,Theory of Mind,Apple App Store,"iPad, iPhone",Free,2013-01-22,No,"Medical, Education",No,4206,,0.0,0,,0.0
592656778,Scan How,"Fonden Unges Uddannelsescenter, Stu - Saerligt Tilrettelagt Ungdomsuddannelse",Apple App Store,"iPad, iPhone",Free,2013-04-18,No,"Education, Productivity",No,4106,,0.0,2320,,0.0
343549779,AutismXpress,StudioEmotion Pty Ltd,Apple App Store,"iPad, iPhone",Free,2010-02-05,No,"Education, Entertainment",Yes,4105,,0.0,0,,0.0
634880005,Autism Language Learning Series II Lite,TalkTime Pediatric Speech Academy,Apple App Store,"iPad, iPhone",Free,2013-04-19,No,"Medical, Education",No,4079,,0.0,0,,0.0
528577544,Autism & PDD Yes/No Questions Lite,Linguisystems,Apple App Store,iPad,Free,2012-05-25,No,Education,No,4048,,0.0,0,,0.0
956818418,Comprehension Builder Free,Abitalk Incorporated,Apple App Store,"iPad, iPhone",Free,2015-01-19,Yes,"Games, Education, Educational (Games), Family (Games)",No,4010,,0.0,22,,0.0
734412190,Touch-Emotions – Facial Expressions and Emotions for Young Children and Special Needs,Special iApps,Apple App Store,"iPad, iPhone",Free,2013-11-25,No,Education,No,3962,,0.0,0,,0.0
684856909,Articulation Flip Books Free,Tobii Dynavox LLC,Apple App Store,"iPad, iPhone",Free,2013-08-13,No,Education,No,3902,,0.0,0,,0.0
702790535,Alex learns how to dress,Didactic Apps,Apple App Store,"iPad, iPhone",Free,2013-12-17,Yes,"Education, Health & Fitness",No,3848,,0.0,3218,,0.0
669011106,Autism iHelp – Phonological Awareness,John Talavera,Apple App Store,"iPad, iPhone",Free,2013-08-05,Yes,Education,No,3801,,0.0,0,,0.0
591548949,Expressions for Autism,Club LIA,Apple App Store,iPad,Free,2013-01-09,Yes,"Games, Education, Educational (Games), Puzzle (Games)",No,3797,,0.0,0,,0.0
916719267,TalkBoard Free,Mark Ashley,Apple App Store,"iPad, iPhone",Free,2014-09-18,No,"Medical, Education",No,3773,,0.0,0,,0.0
451994905,çATED,SII Nantes,Apple App Store,"iPad, iPhone",Free,2011-08-03,No,"Medical, Productivity",No,3678,,0.0,0,,0.0
688217479,Autism iHelp – Comparatives & Superlatives,John Talavera,Apple App Store,"iPad, iPhone",Free,2013-09-18,Yes,Education,No,3486,,0.0,74,,0.0
965653285,Language Builder® Free,Stages Publishing,Apple App Store,iPad,Free,2015-08-18,Yes,"Medical, Education",No,3463,,0.0,0,,0.0
635275948,Food 3D Puzzle for Kids - best wooden blocks fun educational game for little children,Abuzz D.O.O.,Apple App Store,"iPad, iPhone",Free,2013-06-05,No,"Games, Education, Puzzle (Games), Family (Games)",No,3456,,0.0,0,,0.0
1021339430,Sesame Street and Autism,Sesame Street,Apple App Store,"iPad, iPhone",Free,2015-10-21,No,"Reference, Education",No,3433,,0.0,0,,0.0
932337109,Touch and Speak: Autism Communication Tool and Methods of Speech Development for Kids with Special Needs,Indigo Kids,Apple App Store,iPad,Free,2015-01-08,Yes,"Games, Education, Educational (Games), Family (Games)",No,3429,,0.0,0,,0.0
618061656,Autism iHelp – Shapes,John Talavera,Apple App Store,"iPad, iPhone",Free,2013-03-27,Yes,Education,No,3419,,0.0,0,,0.0
919840697,Learn Number Tracing & Writing for Kindergarten First and Second Grade Kids FREE,Agnitus,Apple App Store,"iPad, iPhone",Free,2014-10-04,Yes,"Games, Education",No,3387,,0.0,0,,0.0
540300765,Jigsaw Puzzles for kids and toddlers,Genius Donkeys,Apple App Store,iPad,Free,2012-08-28,No,"Games, Educational (Games), Entertainment",No,3325,,0.0,0,,0.0
459123512,SpeakColors,"RWH Technology, LLC",Apple App Store,iPad,Free,2011-08-27,Yes,"Medical, Education",No,3259,,0.0,0,,0.0
